,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
4,1839,BNB,BNB,bnb,2505,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,140890066.82999998,140890066.82999998,False,,5,,,,2025-05-01T09:36:00.000Z,601.7514135372652,1464362422.7409456,-6.8176,0.04510254,-0.25641374,0.93197365,-2.477372,-1.18328459,-11.32664217,84780796868.31226,2.8442,84780796868.31,,2025-05-01T09:36:00.000Z,,,,,,2025-05-01 17:37:09.970501
5,5426,Solana,SOL,solana,909,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,517858346.81088555,599765957.9801275,True,,6,,,,2025-05-01T09:36:00.000Z,150.97312492978594,3146949116.1365685,17.9375,0.09324302,2.46030208,2.86363791,17.13956201,5.06277158,-35.75031365,78182692889.01224,2.6246,90548540902.77,,2025-05-01T09:36:00.000Z,,,,,,2025-05-01 17:37:09.970501
6,3408,USDC,USDC,usd-coin,27501,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,61542269040.25496,61542269040.25496,False,,7,,,,2025-05-01T09:36:00.000Z,1.0001710550824081,9889957306.403807,17.1629,0.0053358,0.01902372,0.00772914,0.00974193,0.02638412,0.01241847,61552796158.15722,2.0663,61552796158.16,,2025-05-01T09:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-05-01 17:37:09.970501
7,74,Dogecoin,DOGE,dogecoin,1214,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america']",,149079486383.70526,149079476383.70526,True,,8,,,,2025-05-01T09:36:00.000Z,0.17637081673284224,936230370.7884444,5.6777,0.12319527,0.79367918,2.31354883,1.58564127,-15.08730506,-46.23125336,26293270771.60673,0.8821,26293269007.9,,2025-05-01T09:36:00.000Z,,,,,,2025-05-01 17:37:09.970501
8,2010,Cardano,ADA,cardano,1510,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35302796703.74389,44995001398.801895,False,,9,,,,2025-05-01T09:36:00.000Z,0.698758091340945,676562659.3258485,-10.1393,0.2729649,0.10702293,2.9641941,2.58378031,5.22147237,-26.94350337,24668114843.705486,0.8275,31444114110.34,,2025-05-01T09:36:00.000Z,,,,,,2025-05-01 17:37:09.970501
9,1958,TRON,TRX,tron,1169,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94929228639.75595,94929163827.24689,True,,10,,,,2025-05-01T09:36:00.000Z,0.24877461125705336,465238964.9803771,4.9341,0.0813783,1.52578245,2.17765708,6.16072157,6.60340336,-2.39411707,23615981951.787224,0.7928,23615965828.08,,2025-05-01T09:36:00.000Z,,,,,,2025-05-01 17:37:09.970501
10,20947,Sui,SUI,sui,628,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio']",10000000000.0,3249982900.4588876,10000000000.0,False,,11,3249982900.4588876,11516000214.084692,,2025-05-01T09:36:00.000Z,3.54340332450939,1422993302.2799888,13.4011,1.25267114,0.31765608,18.08249745,46.15641861,23.19763918,-14.68176898,11516000214.084692,0.3863,35434033245.09,,2025-05-01T09:36:00.000Z,,,,,,2025-05-01 17:37:09.970501
11,1975,Chainlink,LINK,chainlink,2000,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,12,,,,2025-05-01T09:35:00.000Z,14.888441474557215,298353286.15624124,13.0488,0.28907315,2.16931366,3.47358088,6.38473646,0.41263677,-40.49140158,9783194453.01959,0.3284,14888441474.56,,2025-05-01T09:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-05-01 17:37:09.970501
12,5805,Avalanche,AVAX,avalanche,909,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1', 'made-in-america']",715748719.0,416969358.0790286,453638858.0790286,False,,13,,,,2025-05-01T09:36:00.000Z,21.316540106990225,321681602.10708123,21.8313,-0.09436528,-1.33048943,-2.91571209,8.62800008,-3.80648262,-38.55010097,8888344044.877583,0.2984,15257286275.09,,2025-05-01T09:36:00.000Z,,,,,,2025-05-01 17:37:09.970501
13,512,Stellar,XLM,stellar,704,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30894912214.92716,50001786892.81785,False,,14,,,,2025-05-01T09:36:00.000Z,0.27337974825319633,159723894.68616554,2.843,-0.00377377,-1.80658936,4.43568427,-0.33593838,-14.45669428,-35.03728293,8446043323.621387,0.2833,13669481358.47,,2025-05-01T09:36:00.000Z,,,,,,2025-05-01 17:37:09.970501
14,3957,UNUS SED LEO,LEO,unus-sed-leo,60,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,923562148.9,985239504.0,False,,15,,,,2025-05-01T09:36:00.000Z,8.959557814029345,2566872.57142979,1.034,0.0795753,-0.94509391,-3.08804451,-2.64582286,-8.66490191,-8.32061063,8274708467.918729,0.2778,8827310296.75,,2025-05-01T09:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-05-01 17:37:09.970501
